date,Gangnam-gu,Gangdong-gu,Gangbuk-gu,Gangseo-gu,Gwanak-gu,Gwangjin-gu,Guro-gu,Geumcheon-gu,Nowon-gu,Dobong-gu,Dongdaemun-gu,Dongjak-gu,Mapo-gu,Seodaemun-gu,Seocho-gu,Seongdong-gu,Seongbuk-gu,Songpa-gu,Yangcheon-gu,Yeongdeungpo-gu,Yongsan-gu,Eunpyeong-gu,Jongno-gu,Jung-gu,Jungnang-gu
2016091609,47,33,35,39,44,37,50,39,28,37,40,36,42,49,39,37,51,41,39,49,33,28,36,54,35
2016091610,43,36,33,48,40,36,50,39,29,37,35,34,41,44,35,43,48,42,36,43,32,35,35,44,34
2016091611,37,43,30,35,39,38,47,36,25,39,39,35,40,45,40,43,45,47,37,44,34,30,37,45,31
2016091612,52,52,27,50,48,39,48,35,23,28,43,36,41,43,45,43,47,44,36,51,40,40,34,52,43
2016091613,43,52,27,60,46,35,49,39,23,47,44,39,47,41,54,50,48,38,48,56,38,38,39,47,37
2016091614,49,48,30,54,50,41,51,45,26,50,40,41,53,50,55,52,44,38,54,61,41,58,40,59,46
2016091615,52,47,36,59,52,41,60,51,32,46,49,46,61,56,53,70,54,37,56,66,42,64,44,61,48
2016091616,57,47,40,54,61,44,63,58,35,49,54,50,59,67,61,102,65,45,54,69,49,76,53,56,56
2016091617,81,65,48,55,68,52,80,63,33,59,58,60,56,50,69,113,59,54,61,86,53,71,58,76,60
2016091618,90,70,54,55,64,65,92,57,44,64,53,64,58,67,75,111,65,62,0,89,59,65,52,67,75
2016091619,88,82,51,55,71,72,77,66,48,56,68,57,56,56,79,128,70,78,51,73,54,54,50,62,65
2016091620,84,88,51,52,79,66,84,70,47,58,54,64,54,57,93,110,61,90,43,68,52,56,51,62,61
2016091621,97,92,50,56,73,60,86,67,43,54,61,65,50,56,93,85,68,79,44,70,48,63,50,59,71
2016091622,105,83,47,52,64,58,79,62,43,50,62,59,50,61,83,83,74,91,59,90,47,67,47,61,75
2016091623,82,89,46,51,63,65,62,59,43,61,64,53,56,62,64,80,69,79,62,79,50,70,49,63,70
2016091624,65,76,47,57,58,66,58,60,40,51,55,48,54,50,55,62,71,71,56,64,49,53,47,57,77
2016091701,57,96,48,59,62,64,61,62,45,48,46,50,51,44,69,56,61,65,57,59,52,60,45,46,75
2016091702,65,81,48,70,54,62,54,54,50,64,51,49,58,57,77,54,60,64,65,61,58,69,47,57,68
2016091703,53,60,62,56,44,60,48,43,55,54,56,44,49,53,53,55,61,53,62,49,44,54,52,53,65
2016091704,45,42,51,37,39,45,35,37,63,51,41,33,37,46,39,36,49,34,47,38,36,53,40,38,46
2016091705,45,35,37,38,34,39,36,30,52,40,35,28,35,30,30,43,41,31,44,44,31,42,34,33,42
2016091706,26,30,35,28,26,26,30,26,41,35,22,22,31,31,27,34,30,20,29,31,25,36,30,30,29
2016091707,28,21,28,23,25,23,22,18,34,32,21,19,24,34,18,27,32,15,23,27,22,29,20,30,24
2016091708,18,22,25,20,23,23,19,17,26,24,31,17,26,32,19,21,34,14,22,24,22,24,20,27,31
2016091709,20,18,14,16,19,19,21,13,14,21,12,16,17,23,14,20,22,22,17,18,11,17,17,24,
2016091710,11,8,8,0,17,14,7,12,6,14,9,11,15,10,8,5,10,9,10,5,10,5,10,12,6
2016091711,8,11,10,10,19,13,11,10,10,13,12,13,17,14,9,8,11,11,13,10,15,2,12,21,10
2016091712,16,14,10,12,18,13,15,12,5,7,13,16,18,13,12,13,15,11,13,12,16,12,14,14,20
2016091713,14,15,9,17,23,12,14,12,6,12,15,13,18,12,9,14,20,19,16,8,13,11,12,20,12
2016091714,10,16,16,25,19,18,17,12,16,23,16,14,20,19,17,17,22,17,17,18,16,8,15,37,17
2016091715,14,12,15,21,18,15,19,8,18,22,23,11,22,24,15,16,37,6,18,20,19,23,18,25,22
2016091716,16,19,15,21,18,13,14,18,15,26,21,12,23,19,13,0,30,11,17,13,12,18,17,27,16
2016091717,15,13,14,16,18,16,15,14,16,23,21,12,23,21,17,16,29,12,15,25,15,24,17,23,24
2016091718,29,21,17,22,25,18,22,15,19,28,20,11,24,19,15,22,35,17,20,23,19,25,20,22,28
2016091719,28,26,19,29,29,21,23,22,25,36,27,20,26,30,21,25,32,20,33,33,26,34,22,34,33
2016091720,26,24,28,35,31,22,27,19,25,30,29,21,30,28,27,28,38,22,12,29,27,46,24,33,37
2016091721,34,44,35,34,36,32,31,27,29,41,45,29,39,32,38,32,38,20,30,32,33,35,33,45,39
2016091722,45,49,32,40,42,37,41,34,31,37,47,37,40,37,42,45,44,46,36,45,39,38,37,46,46
2016091723,51,47,38,36,45,40,43,36,30,38,39,36,43,43,43,44,56,45,37,51,36,37,36,47,49
2016091724,44,42,40,37,40,38,44,33,30,46,44,35,41,41,40,46,51,41,36,47,34,47,36,44,49
2016091801,39,48,31,43,38,34,36,31,27,31,43,32,39,41,40,38,46,28,33,44,30,43,36,43,38
2016091802,36,39,32,51,34,34,42,30,26,36,30,31,38,33,37,31,52,34,32,42,28,29,32,38,40
2016091803,38,37,32,41,33,30,31,35,26,40,38,30,33,35,34,33,41,34,30,37,28,30,30,36,38
2016091804,31,33,33,36,32,28,34,30,26,35,29,26,32,32,31,29,42,24,29,31,27,30,27,31,30
2016091805,28,26,26,32,28,24,24,25,25,35,29,21,29,25,24,22,40,27,28,28,26,26,26,27,30
2016091806,22,23,25,35,26,23,27,21,26,33,28,20,29,18,24,26,35,23,24,38,23,26,25,32,23
2016091807,27,23,22,33,24,22,25,21,24,32,28,20,26,24,24,25,37,23,21,25,21,24,26,25,25
2016091808,22,27,22,31,23,20,21,24,22,27,25,20,24,26,21,22,30,20,19,23,19,24,24,30,36
2016091809,20,21,32,22,23,19,21,18,21,0,17,19,23,23,15,21,31,23,18,16,21,19,20,22,21
2016091810,21,15,21,26,25,16,20,19,17,28,22,19,26,23,19,22,37,26,19,22,11,22,20,21,22
2016091811,22,24,14,27,23,16,19,19,11,13,25,18,19,14,18,14,25,18,17,26,15,19,16,25,20
2016091812,24,22,12,16,19,15,18,14,12,17,21,17,22,16,20,18,23,17,13,19,17,13,16,28,14
2016091813,26,20,13,19,21,17,29,16,10,19,21,16,23,18,14,16,22,20,17,21,17,11,18,24,18
2016091814,21,16,10,15,20,18,26,20,13,22,22,15,20,22,25,16,28,12,18,25,26,15,16,28,22
2016091815,16,17,9,17,22,14,18,17,11,15,15,18,17,16,13,22,16,16,18,15,0,16,13,18,18
2016091816,29,20,8,10,21,15,17,14,14,17,17,15,19,21,18,16,16,19,21,18,13,15,19,22,16
2016091817,29,22,13,26,20,18,25,18,14,20,21,15,20,18,20,21,31,16,23,34,16,32,18,21,21
2016091818,30,21,12,23,24,19,26,18,15,19,22,16,21,22,18,22,26,21,23,24,19,18,16,25,34
2016091819,25,25,14,25,28,18,24,19,13,31,22,17,25,21,21,25,28,19,14,30,16,24,17,24,26
2016091820,23,34,13,24,23,17,23,20,13,20,18,18,19,19,18,19,22,20,14,20,19,21,16,22,25
2016091821,23,20,12,22,22,17,18,16,12,19,22,16,22,16,20,13,13,16,18,19,14,19,18,16,23
2016091822,21,21,13,22,20,15,17,16,10,15,18,16,19,23,12,20,14,14,15,19,15,11,15,23,17
2016091823,17,18,13,15,19,15,19,15,9,15,15,16,19,16,16,18,19,18,14,19,15,17,16,19,16
2016091824,19,18,9,15,20,13,20,16,7,15,20,14,19,18,0,14,21,13,14,16,14,21,15,13,20
2016091901,11,20,8,0,18,12,15,15,9,15,13,12,17,11,17,14,17,13,14,14,12,5,14,15,24
2016091902,18,11,10,16,20,13,13,15,8,19,13,13,16,12,17,12,20,15,11,15,8,16,9,14,17
2016091903,14,17,10,12,15,11,13,16,9,13,11,11,16,12,12,12,17,13,11,11,8,20,13,13,17
2016091904,15,11,11,13,14,11,11,16,8,14,15,11,15,16,9,14,22,8,10,19,11,12,11,13,15
2016091905,12,13,8,15,17,12,11,12,9,17,17,10,19,13,17,10,22,14,11,11,9,12,11,12,14
2016091906,15,10,8,9,17,13,13,12,9,13,8,10,16,8,11,14,20,8,11,11,12,5,11,13,14
2016091907,16,16,8,17,16,11,10,12,7,15,16,11,14,12,12,13,18,8,11,16,15,18,11,13,12
2016091908,13,10,10,26,16,9,12,14,7,12,6,11,16,7,9,9,26,11,11,6,12,13,10,18,14
2016091909,13,15,8,16,17,12,12,11,20,10,10,10,19,0,5,16,15,14,10,7,14,8,8,14,10
2016091910,9,15,5,7,16,11,15,10,27,14,15,12,21,15,11,12,21,20,8,19,15,13,10,12,22
2016091911,13,16,6,20,15,11,12,9,14,4,13,12,20,12,14,14,14,14,11,15,7,13,10,15,10
2016091912,13,12,7,15,18,12,0,12,18,7,12,13,0,13,14,10,0,11,12,14,13,7,11,16,13
2016091913,13,10,7,14,16,10,0,12,7,12,13,16,0,8,11,14,0,11,12,8,11,9,12,19,17
2016091914,14,19,8,13,14,12,0,13,9,7,10,11,23,13,10,9,19,9,12,23,13,7,8,22,10
2016091915,10,11,17,17,15,11,0,10,7,14,11,11,20,9,13,15,25,6,14,5,0,9,10,12,12
2016091916,9,0,5,0,15,10,0,11,8,9,15,10,20,13,11,9,19,7,14,12,0,20,10,0,12
2016091917,24,17,6,15,17,17,0,10,8,16,17,9,22,16,15,18,24,12,14,26,0,17,12,0,21
2016091918,22,24,5,20,16,16,0,13,4,11,16,11,21,13,16,20,19,17,19,15,0,15,8,20,16
2016091919,17,13,4,13,15,14,0,11,9,17,14,11,16,8,13,18,22,10,6,22,0,14,13,24,20
2016091920,18,17,8,8,16,12,0,8,8,11,20,9,15,18,9,15,20,12,10,18,0,16,12,16,18
2016091921,22,14,8,14,16,10,0,11,6,9,16,12,17,18,15,4,13,7,13,11,0,13,11,11,12
2016091922,15,10,2,10,17,10,0,11,4,9,12,13,15,10,10,12,14,9,10,6,0,11,10,13,10
2016091923,15,13,6,11,17,10,0,14,6,7,14,13,17,11,7,14,21,14,8,20,0,9,10,14,16
2016091924,15,15,4,13,18,10,0,21,6,13,11,11,15,13,13,10,15,10,10,8,0,8,13,13,16
2016092001,15,14,12,11,16,9,0,13,6,21,13,10,15,10,10,11,18,12,11,12,0,21,12,16,12
2016092002,10,11,8,13,16,10,0,12,6,10,12,12,15,13,9,14,15,8,9,19,0,14,10,12,15
2016092003,13,11,5,13,14,11,0,12,5,18,8,10,16,11,11,8,14,11,7,11,0,21,10,11,15
2016092004,14,14,8,24,15,9,0,8,5,9,13,8,14,10,10,10,19,9,12,7,0,13,7,12,9
2016092005,6,8,7,16,16,8,0,10,7,13,13,10,12,10,12,11,16,3,13,14,0,11,10,13,11
2016092006,13,13,5,13,17,7,0,8,6,13,10,9,11,12,12,17,14,10,13,19,0,12,9,8,10
2016092007,15,12,8,15,16,9,0,9,8,11,13,11,18,8,15,11,16,11,17,11,0,8,10,11,12
2016092008,16,11,6,15,17,8,0,8,9,12,6,10,15,12,14,7,12,11,12,9,0,24,12,19,9
2016092009,12,19,9,14,18,14,0,9,30,12,11,12,18,7,6,18,19,17,10,14,0,13,9,17,13
2016092010,14,23,5,16,20,14,0,12,12,9,16,14,23,14,16,17,26,16,12,14,0,14,12,18,21
2016092011,14,20,8,17,19,9,0,15,10,12,27,12,25,6,15,15,30,15,11,21,0,13,15,21,15
2016092012,12,19,7,16,19,14,0,13,7,9,15,16,21,16,17,0,22,17,13,16,0,13,15,23,18
2016092013,15,17,7,14,18,11,0,13,7,9,0,17,18,14,0,18,20,13,15,18,0,10,14,23,18
2016092014,0,18,5,18,22,14,0,12,14,12,11,15,20,19,16,14,23,14,14,12,0,1,13,29,
2016092015,0,19,7,13,20,16,0,13,12,20,16,18,21,17,21,18,25,8,0,12,0,11,14,15,
2016092016,13,22,9,12,18,17,0,14,11,16,17,17,21,17,16,18,26,15,7,23,0,23,16,22,29
2016092017,21,23,10,18,19,14,34,0,13,16,16,17,26,15,17,15,26,13,15,24,0,22,15,16,12
2016092018,27,26,12,19,19,18,29,0,14,20,22,18,22,23,20,20,23,19,16,25,0,28,17,28,31
2016092019,26,28,12,28,22,21,24,12,12,23,22,18,23,21,20,25,31,19,15,33,22,27,18,25,33
2016092020,29,30,17,18,27,26,26,18,18,27,28,20,26,26,23,27,28,24,16,27,24,23,23,31,34
2016092021,38,27,23,29,33,25,40,22,24,31,38,23,28,18,28,30,33,24,19,49,28,29,24,52,31
2016092022,30,34,25,27,33,28,36,23,23,31,32,26,31,26,28,33,38,28,23,35,26,34,30,38,32
2016092023,36,33,27,29,33,24,34,26,21,29,33,28,34,25,30,35,33,35,25,38,30,25,27,35,32
2016092024,41,36,27,33,35,27,32,27,24,28,31,29,33,27,30,32,36,30,26,35,30,28,28,36,33
2016092101,35,30,27,30,32,27,31,29,26,28,33,32,33,31,32,31,39,31,30,34,30,30,27,30,22
2016092102,34,32,29,37,34,27,36,31,28,34,36,32,35,34,33,41,33,27,26,37,28,33,30,33,33
2016092103,34,33,29,39,35,27,35,27,26,35,29,29,33,33,29,33,49,31,30,40,30,40,29,37,35
2016092104,33,35,30,30,33,27,34,29,27,33,33,29,34,31,34,31,44,32,29,39,30,38,30,33,33
2016092105,30,28,29,36,35,26,35,30,25,37,35,29,34,31,33,28,45,28,28,34,30,43,34,34,36
2016092106,34,36,32,36,34,26,28,31,26,35,39,28,33,30,26,33,46,27,26,33,31,42,33,38,28
2016092107,34,33,29,50,34,25,31,31,28,40,31,29,32,27,35,35,48,28,27,34,31,35,29,36,33
2016092108,31,33,32,31,32,27,32,26,25,37,35,31,37,0,23,25,51,36,29,33,27,37,28,36,36
2016092109,35,42,35,34,34,31,36,28,38,52,29,31,41,28,30,33,36,37,27,31,33,28,29,36,32
2016092110,36,47,32,31,35,34,34,30,31,50,33,33,43,32,31,50,49,39,29,34,34,31,34,33,36
2016092111,34,47,28,33,36,32,37,27,26,34,40,31,39,27,36,37,42,38,29,38,30,28,33,35,39
2016092112,34,29,25,37,36,0,39,29,27,28,34,32,36,0,35,34,40,30,29,46,26,26,33,45,32
2016092113,41,39,24,25,34,0,,27,22,39,28,29,34,33,32,35,32,29,28,36,30,28,31,42,31
2016092114,26,32,23,28,28,0,28,24,24,42,33,26,37,42,28,36,32,24,28,40,27,22,30,40,32
2016092115,45,30,24,18,34,0,39,28,38,34,30,28,37,31,35,37,37,22,26,0,28,34,34,38,37
2016092116,51,32,23,26,36,0,32,28,29,36,32,29,36,35,28,29,31,26,28,0,31,36,32,40,36
2016092117,33,28,22,37,34,0,31,26,30,36,30,25,28,34,30,34,34,23,29,33,23,37,26,35,30
2016092118,35,38,24,37,30,0,32,23,28,32,26,25,30,27,33,37,34,23,27,36,27,35,23,34,41
2016092119,33,31,23,34,36,0,32,33,24,33,32,26,30,37,31,34,27,30,26,29,27,43,27,36,40
2016092120,34,37,28,37,40,0,35,30,28,40,32,30,31,34,31,48,32,33,26,31,31,36,31,39,37
2016092121,37,38,33,29,40,0,41,25,29,33,32,29,32,24,38,48,33,0,27,35,33,37,29,42,34
2016092122,40,51,35,43,42,0,42,29,27,35,43,25,33,40,44,66,41,43,30,43,30,36,32,42,46
2016092123,45,37,30,53,37,0,42,34,28,34,48,29,40,33,41,55,53,43,34,37,34,32,34,41,44
2016092124,38,38,32,54,38,0,40,38,23,38,34,31,37,41,35,39,50,32,34,46,32,33,31,43,40
2016092201,42,30,27,35,34,0,34,33,23,35,37,30,37,33,39,37,45,30,35,37,33,42,34,37,42
2016092202,36,38,26,35,34,0,33,31,23,33,35,29,36,37,38,33,37,33,29,35,30,42,33,37,39
2016092203,38,44,29,43,34,0,37,28,26,34,37,29,35,37,36,37,39,31,29,33,36,34,34,37,37
2016092204,39,39,29,30,36,0,34,30,26,40,32,29,37,38,36,35,39,33,30,34,27,35,33,36,37
2016092205,39,41,28,36,37,0,36,31,28,35,37,30,40,35,35,39,41,36,31,36,35,36,35,39,40
2016092206,44,43,29,36,35,0,39,31,29,36,39,32,39,37,39,34,43,31,32,34,35,37,36,37,42
2016092207,40,44,32,36,39,0,36,31,31,40,37,35,40,37,41,38,44,34,33,45,37,39,36,38,42
2016092208,42,45,31,39,42,0,40,31,30,34,38,36,44,38,37,43,43,39,35,38,41,43,39,39,39
2016092209,49,48,34,34,37,0,33,33,33,45,38,36,40,39,39,53,45,40,34,28,36,35,39,49,48
2016092210,47,58,35,35,38,0,49,31,29,47,42,64,42,42,37,41,60,48,32,42,40,34,36,46,44
2016092211,46,49,31,35,40,0,49,34,33,35,43,0,41,37,46,43,49,46,34,43,36,32,35,46,45
2016092212,42,47,28,0,42,0,43,31,28,40,42,62,36,45,39,43,42,37,31,44,36,33,36,44,43
2016092213,37,42,26,0,37,0,40,31,31,28,34,44,35,32,46,49,48,33,29,39,36,31,31,46,38
2016092214,31,41,31,27,36,0,42,27,33,0,38,48,37,38,44,0,33,31,30,39,32,35,32,42,32
2016092215,37,43,29,30,31,0,35,29,31,0,34,53,33,44,31,0,32,22,27,25,29,39,30,40,49
2016092216,39,37,23,48,35,30,37,29,28,40,37,36,38,34,38,45,27,27,31,42,32,25,27,37,38
2016092217,45,38,29,43,38,34,37,28,32,47,32,27,37,33,38,40,35,33,33,53,33,45,29,40,32
2016092218,34,44,28,44,36,30,35,33,29,35,35,27,40,42,47,54,34,33,35,40,38,48,31,41,52
2016092219,44,41,33,53,42,31,46,36,32,54,37,29,39,46,34,53,39,33,33,60,33,55,34,46,50
2016092220,43,49,37,64,49,40,55,37,32,40,43,31,40,45,39,56,34,43,42,61,33,56,35,40,47
2016092221,46,67,43,67,63,46,53,45,35,43,40,35,45,36,44,45,41,50,58,78,36,40,40,50,52
2016092222,62,58,42,58,52,50,58,49,35,41,54,44,53,47,55,55,59,61,41,75,38,47,44,49,44
2016092223,62,53,57,54,49,45,57,47,35,43,57,46,50,51,61,62,54,62,41,65,45,42,43,53,48
2016092224,66,55,41,57,59,44,55,49,37,43,51,43,44,45,57,57,64,48,49,65,42,41,41,48,50
2016092301,53,36,37,58,55,39,50,44,37,42,53,42,43,43,59,54,64,47,49,61,45,33,45,47,48
2016092302,45,43,38,61,51,37,55,41,33,37,45,41,47,47,52,39,59,37,47,58,40,35,45,50,47
2016092303,47,42,32,56,48,35,46,42,32,39,49,42,48,46,41,39,56,39,41,48,39,39,43,52,45
2016092304,38,37,30,43,42,34,37,39,32,43,40,42,42,39,39,35,55,31,35,37,37,41,37,42,45
2016092305,41,37,30,40,42,30,45,41,31,41,39,37,38,33,41,35,39,37,36,54,35,37,34,36,44
2016092306,34,40,34,42,41,32,33,42,32,41,40,39,34,34,42,36,51,29,33,41,32,35,35,35,37
2016092307,29,32,34,38,41,31,47,41,35,43,43,39,39,38,37,32,57,35,35,46,41,45,36,41,42
2016092308,40,43,33,37,42,32,45,41,36,42,38,38,41,30,42,37,45,37,35,43,34,37,36,46,45
2016092309,48,45,40,35,47,33,64,44,44,40,36,41,50,49,39,37,33,44,36,42,36,41,31,50,33
2016092310,52,60,30,43,49,40,59,43,48,39,45,45,46,50,42,48,39,50,45,54,43,42,35,51,36
2016092311,58,57,34,42,45,45,56,46,32,38,49,40,45,53,51,50,41,56,47,61,42,45,41,57,42
2016092312,52,59,39,57,43,47,64,46,30,50,46,0,44,0,50,48,47,46,49,63,46,51,43,59,61
2016092313,47,60,36,58,44,39,39,40,27,48,44,0,42,0,55,43,54,40,42,52,42,0,40,57,77
2016092314,41,49,0,57,41,30,40,39,32,50,0,,42,42,47,42,46,33,37,38,39,0,,45,37
2016092315,45,39,24,74,43,0,48,38,35,0,45,0,40,45,43,49,41,50,45,55,39,61,0,49,41
2016092316,43,46,0,64,53,0,80,48,34,0,46,0,60,57,50,48,42,38,59,85,43,65,0,65,64
2016092317,53,52,0,60,58,31,74,51,35,47,58,0,62,71,61,60,63,33,54,78,59,69,0,72,58
2016092318,84,50,29,60,60,51,69,56,30,71,78,0,64,66,71,96,75,42,57,81,63,78,0,86,63
2016092319,83,57,63,71,63,65,71,61,39,72,80,0,63,80,70,95,85,54,58,87,59,68,0,76,78
2016092320,76,81,58,76,70,61,67,61,51,66,72,0,62,68,64,74,58,65,55,85,62,67,0,71,84
2016092321,89,84,56,74,81,62,76,66,52,78,67,0,65,67,82,61,59,69,57,94,65,79,0,78,82
2016092322,85,81,55,73,76,64,84,58,53,70,77,0,59,73,72,83,74,70,57,100,61,67,0,75,67
2016092323,81,70,58,76,71,63,83,56,50,65,74,0,52,65,74,87,72,70,68,88,53,71,0,63,68
2016092324,73,68,58,66,74,64,69,60,46,59,72,0,58,63,65,85,76,64,59,67,63,57,0,62,61
2016092401,69,83,48,84,92,60,61,65,42,62,69,0,58,55,81,67,76,64,56,76,60,59,0,64,60
2016092402,68,65,49,66,73,58,67,60,43,64,69,0,60,62,86,60,76,57,55,66,66,65,0,64,74
2016092403,59,55,48,67,76,54,62,60,44,60,63,0,63,63,72,57,67,51,57,79,62,67,0,67,66
2016092404,69,51,52,61,63,54,91,59,48,59,63,0,64,55,66,63,68,46,57,80,60,59,0,55,59
2016092405,62,57,59,54,62,51,81,59,55,68,74,0,61,60,52,62,63,46,51,79,49,51,0,64,57
2016092406,58,46,80,56,56,45,65,59,58,64,62,0,61,66,51,56,70,41,58,74,54,54,0,73,54
2016092407,52,47,81,52,53,43,59,57,54,60,55,0,56,67,52,57,66,38,53,67,52,49,0,71,53
2016092408,53,49,56,59,53,42,54,53,64,58,55,0,57,59,48,46,81,50,52,56,52,57,0,63,53
2016092409,55,50,66,44,53,44,57,59,55,72,49,0,59,54,54,56,61,49,49,56,52,31,0,68,58
2016092410,51,58,48,63,53,49,59,66,55,69,44,0,57,58,66,55,52,48,53,58,52,53,0,62,54
2016092411,55,64,42,62,55,45,71,50,42,45,46,0,50,52,61,60,40,59,57,76,44,71,0,57,51
2016092412,72,62,41,63,50,48,71,48,38,51,57,0,45,58,57,66,48,58,53,65,44,58,0,66,49
2016092413,66,56,40,58,47,51,56,44,37,49,58,0,47,58,50,57,63,51,51,61,53,49,0,59,52
2016092414,44,52,34,45,47,43,52,41,33,49,53,0,46,58,46,50,48,37,46,63,41,35,0,62,47
2016092415,51,47,34,63,52,37,55,41,37,42,45,0,48,48,46,62,43,30,48,51,44,49,0,49,43
2016092416,42,47,33,72,51,38,56,45,38,43,44,0,52,58,47,56,44,49,64,68,44,61,0,59,41
2016092417,42,49,42,74,66,42,80,63,40,50,53,0,72,87,58,69,57,46,72,104,64,92,0,75,56
2016092418,89,53,69,79,63,54,60,66,56,88,89,0,71,90,97,124,88,51,64,109,85,106,0,97,66
2016092419,87,105,73,64,66,80,68,59,68,88,82,0,64,72,76,132,83,79,59,85,69,99,0,92,104
2016092420,94,101,68,64,70,77,75,57,61,76,83,0,61,83,73,105,68,76,56,80,66,80,0,84,86
2016092421,90,82,65,57,69,67,75,57,64,61,78,0,61,81,62,92,71,77,53,70,64,78,0,80,77
2016092422,90,72,59,45,57,68,73,57,64,63,87,0,59,75,58,96,83,73,47,76,65,69,0,87,74
2016092423,77,80,63,51,53,72,55,60,62,65,75,0,63,63,54,84,74,64,44,68,58,63,0,71,73
2016092424,67,71,62,57,70,68,57,51,63,64,69,0,57,64,58,75,80,67,58,76,58,68,0,63,72
2016092501,74,104,61,62,71,73,57,49,64,74,76,0,58,61,79,70,77,67,56,69,68,75,0,69,81
2016092502,75,88,60,75,58,70,59,47,65,73,66,0,59,60,77,73,72,66,63,65,65,74,0,71,78
2016092503,79,72,59,78,56,73,61,48,67,68,70,0,60,52,64,67,71,68,57,59,67,60,0,77,70
2016092504,89,61,55,52,64,74,60,48,67,54,84,0,56,62,62,72,67,58,54,59,69,46,0,90,70
2016092505,76,56,53,57,59,68,68,47,67,57,80,0,61,78,62,68,66,54,57,85,67,37,0,73,68
2016092506,71,59,50,68,52,69,75,50,65,59,71,0,61,74,57,60,69,52,71,68,64,49,0,62,71
2016092507,70,57,53,52,58,65,64,50,63,55,72,0,65,61,58,63,72,48,69,60,69,47,0,68,80
2016092508,64,61,49,56,67,54,66,48,67,51,66,0,68,64,63,63,70,53,58,66,69,46,0,69,87
2016092509,60,69,55,66,68,59,71,52,67,61,62,0,73,60,80,64,65,54,59,75,66,52,0,83,74
2016092510,67,65,63,80,61,59,69,53,66,76,66,0,69,57,79,55,62,59,72,73,64,48,0,79,63
2016092511,79,75,57,68,49,64,53,40,63,66,75,0,53,58,69,74,67,59,56,58,62,54,0,82,64
2016092512,66,66,56,56,41,61,70,34,56,55,69,0,54,43,53,72,69,67,43,58,59,45,0,48,62
2016092513,48,50,48,42,41,45,56,37,40,48,52,0,40,42,35,54,54,54,30,47,49,42,0,49,50
2016092514,37,42,36,31,41,36,36,31,34,46,45,0,43,35,39,53,46,47,26,45,37,19,0,46,41
2016092515,36,39,32,41,37,36,43,33,34,41,34,0,33,24,39,51,47,41,32,28,40,23,0,39,42
2016092516,40,52,29,53,39,33,45,31,35,41,34,0,30,28,42,58,26,44,38,38,41,29,0,35,49
2016092517,43,53,26,55,40,35,43,40,34,37,41,0,33,40,37,66,38,43,46,45,39,51,0,31,43
2016092518,46,49,28,44,50,41,53,42,41,35,41,0,40,48,36,0,41,55,42,0,41,48,0,47,55
2016092519,52,55,30,41,61,41,47,53,43,38,43,0,39,42,56,0,36,57,19,54,38,48,0,47,48
2016092520,76,68,43,37,53,41,45,41,41,39,35,0,39,32,63,68,42,62,31,55,39,33,0,33,48
2016092521,73,45,33,37,51,38,40,39,40,39,42,0,33,37,50,49,32,60,31,50,37,37,0,36,36
2016092522,53,43,32,34,38,33,40,38,38,34,35,0,32,47,42,53,35,47,30,47,27,41,0,33,36
2016092523,37,0,30,36,33,41,36,37,32,38,43,0,34,36,28,39,42,45,30,37,27,29,0,35,37
2016092524,50,64,33,35,41,49,30,34,27,40,53,0,35,35,35,57,57,59,30,47,36,47,0,36,43
2016092601,62,65,27,45,42,45,40,32,29,40,53,0,34,40,45,64,46,64,32,40,43,32,0,41,42
2016092602,55,72,28,47,44,42,42,36,28,39,50,0,33,36,45,45,48,58,44,38,47,35,0,38,37
2016092603,54,64,27,39,38,46,37,35,26,36,43,0,33,39,39,43,47,54,34,39,47,40,0,41,40
2016092604,57,57,24,45,37,48,36,33,28,27,47,0,36,41,49,47,45,54,34,38,41,38,0,36,52
2016092605,50,52,26,35,40,47,41,32,26,40,38,0,40,41,54,45,35,45,34,46,45,38,0,45,53
2016092606,51,50,29,34,48,42,50,35,28,34,42,0,42,37,48,41,38,42,36,49,43,41,0,43,44
2016092607,56,50,27,52,46,42,51,35,29,39,42,0,41,41,51,52,46,42,41,51,44,45,0,43,46
2016092608,59,53,31,40,49,40,55,42,41,33,44,0,47,40,48,49,44,43,43,55,47,59,0,47,52
2016092609,55,58,35,66,51,43,61,46,56,52,48,0,51,33,47,45,46,51,40,54,46,51,0,45,49
2016092610,54,77,44,52,52,46,60,48,54,58,61,0,47,49,47,52,43,53,44,63,51,42,0,56,44
2016092611,66,83,42,43,49,53,60,53,46,49,59,0,46,56,52,57,46,55,44,61,49,41,0,67,48
2016092612,56,74,42,65,48,48,54,43,45,50,47,0,48,53,60,66,52,61,45,49,51,46,0,63,55
2016092613,55,62,40,76,46,44,57,45,38,52,48,0,46,44,58,51,0,48,40,0,48,59,0,49,51
2016092614,47,47,33,45,52,40,53,40,29,44,49,0,38,42,43,47,0,36,41,0,36,42,0,52,56
2016092615,51,36,31,50,45,35,52,35,31,46,38,0,40,35,48,39,39,31,37,0,42,41,0,49,32
2016092616,39,41,25,36,37,36,36,29,28,38,36,0,38,38,32,46,36,35,33,0,39,38,0,46,40
2016092617,53,35,27,39,43,33,48,33,30,38,35,0,44,42,44,46,36,39,31,0,41,54,0,47,41
2016092618,47,47,31,45,40,37,54,32,34,42,25,0,40,38,43,49,37,43,38,0,37,46,0,40,47
