date,Gangnamgu,Gangdonggu,Gangbukgu,Gangseogu,Gwanakgu,Gwangjingu,Gurogu,Geumcheongu,Nowongu,Dobonggu,Dongdaemungu,Dongjakgu,Mapogu,Seodaemungu,Seochogu,Seongdonggu,Seongbukgu,Songpagu,Yangcheongu,Yeongdeungpogu,Yongsangu,Eunpyeonggu,Jongnogu,Junggu,Jungnanggu
2016061809,56,63,81,74,64,81,82,74,67,58,59,49,64,47,39,68,71,71,85,80,67,61,73,55,45
2016061810,36,64,67,92,49,64,91,64,55,55,35,45,48,49,29,0,65,62,70,62,46,49,56,45,37
2016061811,73,53,44,74,47,58,89,45,40,41,40,36,51,61,34,77,50,48,66,70,48,45,45,50,49
2016061812,44,51,47,91,61,55,74,61,38,46,35,41,64,76,55,55,55,42,70,75,45,58,49,62,48
2016061813,49,49,54,95,77,43,75,65,41,57,43,54,73,89,94,58,63,48,55,71,56,80,59,76,38
2016061814,89,51,77,60,70,59,72,68,56,77,58,59,71,83,104,76,67,61,56,75,67,81,67,73,59
2016061815,57,79,62,60,69,74,61,69,57,60,79,57,65,65,73,82,74,72,51,56,62,43,65,71,66
2016061816,64,73,50,65,68,57,66,64,45,48,79,57,67,61,83,72,71,57,52,68,62,67,65,63,49
2016061817,70,72,51,66,53,62,52,52,46,72,73,51,62,66,60,73,70,59,50,63,59,94,57,66,69
2016061818,61,77,48,65,55,59,57,50,46,69,70,39,62,69,64,81,64,59,54,72,58,77,55,68,82
2016061819,63,69,46,51,53,55,59,44,45,58,56,41,52,55,74,88,61,61,45,77,54,57,54,53,66
2016061820,56,65,40,52,53,52,59,44,41,59,50,40,54,57,53,74,54,54,48,58,51,68,52,50,60
2016061821,62,57,36,64,57,48,59,49,35,46,47,46,50,71,44,71,43,62,52,75,49,65,47,56,50
2016061822,65,48,41,71,64,46,75,52,33,41,41,46,46,61,46,75,46,53,54,73,42,47,41,52,48
2016061823,66,50,38,74,60,45,73,57,32,41,46,53,48,53,47,73,38,55,59,73,43,48,44,53,43
2016061824,67,59,35,66,73,47,63,62,28,37,43,58,54,47,40,67,40,53,63,76,44,36,47,51,46
2016061901,59,80,28,69,73,59,67,63,31,43,50,58,63,48,41,77,33,56,57,69,54,32,47,50,53
2016061902,64,81,32,76,60,71,66,56,32,43,68,54,67,44,41,69,53,55,67,71,54,45,44,48,69
2016061903,61,69,38,76,69,68,72,52,40,49,66,41,55,45,41,63,48,52,76,75,55,40,44,44,71
2016061904,52,51,45,69,74,66,73,50,43,54,53,38,50,43,47,59,47,52,78,61,46,42,44,42,54
2016061905,53,51,54,55,69,66,48,58,53,55,54,66,55,35,40,53,47,47,70,57,50,41,45,41,53
2016061906,49,50,60,48,68,55,57,75,62,56,56,75,56,41,45,55,55,46,64,57,50,46,47,53,41
2016061907,48,45,62,56,67,53,50,77,66,65,51,71,54,43,39,42,49,43,59,47,50,36,50,50,40
2016061908,63,46,74,50,59,47,40,71,76,61,49,68,53,38,34,55,54,50,50,52,54,36,47,54,49
2016061909,45,54,76,59,62,57,50,65,74,52,53,64,58,45,38,50,53,48,49,47,56,35,61,58,58
2016061910,59,54,70,56,61,58,55,58,59,47,53,57,68,55,49,61,59,50,55,47,63,49,56,49,47
2016061911,41,60,51,51,41,66,51,42,53,36,35,45,54,52,47,62,43,49,53,67,47,50,43,46,53
2016061912,23,50,22,24,38,49,27,33,27,22,20,32,46,37,24,23,31,34,32,21,32,25,31,34,31
2016061913,23,28,21,24,41,32,33,33,19,15,18,25,31,36,23,45,29,30,28,16,33,15,32,29,23
2016061914,23,28,18,45,38,30,34,35,20,23,30,29,38,31,14,51,26,23,29,39,26,34,33,32,26
2016061915,35,31,19,46,28,36,38,23,25,20,31,25,37,33,36,56,29,34,25,44,37,33,30,36,31
2016061916,36,41,24,31,26,35,34,20,20,32,34,16,30,31,24,58,29,32,24,40,32,25,30,26,41
2016061917,22,31,15,23,24,27,21,17,17,22,24,17,27,24,10,50,27,24,19,26,23,22,22,29,33
2016061918,29,20,9,37,26,19,26,21,10,18,22,18,28,21,9,42,17,20,20,34,24,26,21,24,23
2016061919,35,26,15,27,29,26,36,18,14,19,28,19,28,22,17,51,24,23,25,45,27,27,20,30,31
2016061920,39,33,17,29,35,24,35,25,18,28,24,24,28,24,24,46,21,27,27,39,27,40,19,28,24
2016061921,39,22,19,26,33,22,29,24,17,21,27,21,31,38,37,34,18,24,27,33,25,38,24,39,26
2016061922,40,36,17,42,37,26,38,20,16,34,28,18,28,43,39,46,26,24,25,46,28,31,26,33,35
2016061923,38,24,20,29,36,31,31,27,19,23,28,20,30,38,29,39,29,30,25,36,30,33,28,34,37
2016061924,34,37,20,43,41,31,48,33,20,24,35,22,33,41,27,45,28,29,33,42,27,28,27,37,30
2016062001,35,52,28,45,58,33,48,55,24,31,29,39,42,43,45,36,28,32,48,53,42,42,32,34,39
2016062002,48,54,22,35,48,48,50,57,27,32,47,55,41,33,47,49,37,41,54,48,35,42,35,35,45
2016062003,37,40,31,40,49,41,34,49,29,38,51,47,51,44,36,41,32,38,54,38,37,54,43,40,38
2016062004,37,42,37,29,53,54,31,46,30,39,50,43,43,34,41,41,34,28,44,37,48,36,46,30,48
2016062005,42,33,40,32,44,64,30,44,37,39,24,47,38,25,33,41,32,31,37,30,44,34,35,32,35
2016062006,34,32,41,30,43,57,26,43,37,33,28,46,38,33,33,34,28,32,35,31,39,25,32,26,39
2016062007,34,34,33,34,55,51,46,44,38,24,33,52,45,30,41,33,32,29,40,35,39,26,39,31,24
2016062008,30,38,33,45,56,45,47,50,38,34,27,54,51,34,47,33,33,33,48,49,44,25,39,36,35
2016062009,37,33,34,44,53,50,46,52,34,24,31,42,55,41,33,39,31,40,53,47,38,37,42,44,22
2016062010,42,47,42,53,55,55,41,48,35,31,42,43,49,48,50,42,46,43,45,41,45,41,46,50,34
2016062011,45,46,46,56,53,66,45,49,42,48,46,47,43,46,54,53,56,43,47,44,47,54,49,44,57
2016062012,51,51,44,54,55,57,59,50,42,47,41,42,60,51,69,46,53,47,56,60,55,40,47,49,41
2016062013,60,62,47,69,58,62,65,59,40,42,54,45,61,67,72,63,54,56,61,73,57,54,58,64,56
2016062014,62,64,54,84,71,64,76,61,44,59,61,0,71,76,81,70,66,56,60,69,60,71,62,68,60
2016062015,68,70,56,99,72,72,83,74,43,55,64,53,69,83,0,,67,63,65,82,65,77,68,77,69
2016062016,63,69,51,104,70,70,84,75,42,51,68,55,74,79,0,,62,58,75,95,59,77,64,71,71
2016062017,66,71,47,114,79,66,117,81,41,54,68,57,81,83,0,,58,55,73,113,60,81,61,73,73
2016062018,79,64,43,106,86,64,109,88,44,57,61,60,79,98,0,,57,66,77,125,75,82,59,71,67
2016062019,83,61,34,96,72,51,95,75,34,46,45,67,66,84,0,,50,49,70,87,52,66,49,72,62
2016062020,53,49,51,73,57,38,65,63,46,56,46,47,50,52,36,42,56,52,54,80,39,52,46,50,40
2016062021,54,74,53,64,58,50,79,53,50,57,68,37,57,70,38,66,56,47,53,72,52,71,60,69,48
2016062022,82,73,43,63,62,58,75,45,40,47,72,43,54,68,56,89,59,60,49,81,51,64,49,62,74
2016062023,63,75,40,64,56,52,59,47,33,56,53,44,49,61,46,59,51,60,43,70,43,61,43,53,64
2016062024,58,59,39,68,48,48,53,46,34,57,50,41,51,52,40,57,50,55,42,60,42,55,41,53,49
2016062101,56,56,41,67,54,42,48,45,36,47,55,41,52,55,37,0,57,55,40,65,40,54,41,50,58
2016062102,52,66,39,61,53,45,57,44,37,48,54,38,48,48,34,59,53,57,43,54,43,46,41,45,48
2016062103,48,65,37,55,47,44,51,43,38,52,56,36,43,50,37,51,48,48,45,57,44,51,42,44,47
2016062104,47,59,34,51,47,43,47,45,33,40,55,37,42,49,29,51,44,50,44,60,44,46,43,46,44
2016062105,46,56,40,60,48,49,66,46,31,55,53,37,44,47,35,50,47,47,53,59,49,43,42,44,42
2016062106,47,53,36,49,49,53,64,46,30,44,51,36,44,37,32,47,48,46,56,65,45,39,43,39,45
2016062107,46,42,30,47,47,43,63,46,29,28,46,37,42,42,27,40,47,48,52,53,38,44,41,40,39
2016062108,38,44,32,61,47,41,63,45,27,38,31,37,40,30,31,36,42,52,59,36,38,42,35,38,31
2016062109,53,42,31,68,48,38,65,44,26,36,34,38,42,37,32,50,41,45,62,37,41,33,36,38,30
2016062110,45,52,28,63,57,48,55,44,28,37,40,35,45,40,38,54,41,58,54,46,44,39,40,46,40
2016062111,31,45,32,49,48,49,51,47,28,35,46,32,51,49,32,43,44,52,52,51,43,36,42,52,44
2016062112,38,50,34,49,43,48,49,42,31,37,55,31,0,58,30,46,45,44,46,42,41,42,43,50,48
2016062113,52,38,30,54,37,39,50,43,28,37,49,26,0,45,21,51,47,38,42,43,40,42,47,50,44
2016062114,40,45,34,123,0,47,0,75,28,39,39,40,0,65,40,33,45,44,77,70,34,60,46,0,36
2016062115,72,39,44,111,107,45,0,107,32,58,91,75,0,117,80,53,64,39,98,125,87,111,87,0,48
2016062116,0,99,93,101,99,104,93,102,72,107,135,86,100,126,81,0,98,72,80,103,101,95,107,111,122
2016062117,0,107,99,79,60,110,53,75,98,92,96,73,92,102,57,0,90,109,68,78,82,87,94,109,129
2016062118,68,118,89,70,61,90,64,65,80,77,95,51,69,76,46,0,78,84,69,89,72,75,86,76,101
2016062119,68,100,87,66,62,80,69,54,78,86,97,53,68,71,53,87,103,68,58,70,66,72,74,65,112
2016062120,81,90,85,71,70,81,72,56,83,107,85,55,73,70,44,81,84,63,58,76,65,102,75,72,104
2016062121,97,91,91,64,70,85,84,59,81,105,92,50,77,79,83,94,92,71,58,87,64,99,86,83,90
2016062122,111,89,104,83,72,99,95,59,86,101,88,50,82,103,87,111,98,86,57,105,70,99,88,97,100
2016062123,101,105,103,104,87,121,108,69,90,92,109,53,93,99,81,111,92,83,70,110,68,85,104,93,104
2016062124,79,86,105,86,86,132,85,76,93,88,93,59,96,89,87,94,90,80,77,103,73,87,99,81,96
2016062201,83,112,116,74,87,130,71,73,103,104,100,64,89,88,89,96,116,75,72,88,76,82,102,89,97
2016062202,79,117,118,70,85,125,65,76,120,113,128,64,84,87,64,83,101,76,71,75,72,91,103,77,125
2016062203,86,111,133,75,82,131,65,72,127,106,141,68,82,83,77,82,98,69,72,76,70,87,105,78,92
2016062204,87,91,140,59,76,135,61,69,127,92,106,70,83,76,71,84,90,73,79,70,72,76,92,72,81
2016062205,73,74,117,61,97,118,62,73,126,87,54,74,80,69,81,67,75,73,91,59,67,79,81,61,80
2016062206,83,93,119,63,94,123,73,77,114,88,61,75,92,65,84,61,64,70,100,87,67,65,90,61,70
2016062207,89,82,123,69,91,125,86,73,114,94,88,81,93,66,83,79,84,72,102,70,79,71,99,66,84
2016062208,110,79,141,74,107,114,76,89,114,84,80,92,116,77,99,78,82,78,93,67,96,78,111,83,86
2016062209,125,83,127,102,111,107,111,112,111,68,78,93,122,90,134,0,87,78,104,108,97,76,108,80,62
2016062210,106,68,108,118,108,89,149,107,88,65,58,85,111,110,127,0,75,86,119,128,95,76,91,104,35
2016062211,95,64,79,106,83,78,111,99,0,59,48,73,103,87,116,0,76,82,113,102,83,73,70,84,56
2016062212,65,81,72,104,85,70,59,87,0,53,37,56,91,74,101,64,63,67,100,76,66,71,71,70,56
2016062213,56,122,72,100,95,69,97,71,51,74,60,65,111,105,87,74,65,72,114,108,69,88,64,77,60
2016062214,66,96,80,103,156,66,156,128,83,100,94,88,138,116,152,0,83,66,135,138,100,133,77,104,83
2016062215,120,95,0,111,136,85,133,142,120,124,133,137,144,109,166,0,109,74,132,160,101,155,85,95,130
2016062216,36,61,0,70,94,72,0,108,69,63,61,77,95,62,31,45,45,47,89,0,57,98,66,36,63
2016062217,50,46,61,71,72,98,33,81,71,40,49,54,62,39,45,45,51,38,65,61,59,46,57,34,55
2016062218,51,52,64,63,62,57,36,59,58,52,52,51,59,37,49,49,51,44,69,41,60,46,60,46,51
2016062219,26,24,54,35,52,45,30,53,52,41,33,37,50,33,0,35,51,29,53,35,45,40,52,40,35
2016062220,8,16,41,43,36,29,30,39,30,32,10,23,37,32,0,21,43,18,41,53,30,32,35,38,11
2016062221,18,16,12,17,29,19,18,24,14,17,3,18,23,23,0,7,20,29,21,36,24,22,17,26,18
2016062222,20,12,18,23,26,15,23,22,20,20,18,16,21,15,18,20,23,23,19,25,19,30,17,29,18
2016062223,19,9,22,25,24,14,26,19,20,26,18,12,21,20,12,19,20,13,17,23,23,42,16,23,22
2016062224,15,10,22,35,22,12,16,15,19,25,19,12,19,16,10,21,26,16,17,20,21,33,18,28,23
2016062301,17,16,21,30,19,13,17,16,19,18,26,13,21,17,9,17,36,16,14,30,19,24,23,27,2
2016062302,11,19,17,15,19,11,13,19,17,22,24,15,18,20,11,11,26,15,13,25,16,39,21,21,18
2016062303,14,12,16,31,18,12,14,21,13,16,24,14,20,14,7,11,18,21,13,15,17,31,18,22,20
2016062304,11,15,18,46,19,11,14,19,16,25,20,14,17,11,9,15,19,18,18,17,20,21,14,15,21
2016062305,15,17,24,24,17,14,14,20,14,32,24,13,17,19,9,18,26,22,24,26,20,32,20,19,18
2016062306,16,23,16,34,19,14,18,23,17,17,30,13,21,16,8,16,25,14,21,15,20,23,23,21,24
2016062307,18,21,15,22,24,17,17,22,16,21,18,11,21,10,14,11,26,19,12,15,20,23,18,25,17
2016062308,21,24,14,3,24,14,20,22,15,17,19,10,24,17,13,16,19,25,15,16,22,23,17,20,23
2016062309,28,26,12,27,25,18,35,22,15,19,23,14,27,24,18,26,23,29,20,19,21,22,20,21,24
2016062310,27,25,11,21,33,20,38,22,9,16,26,14,32,38,17,24,21,30,24,31,26,15,20,30,15
2016062311,30,30,22,34,39,26,46,28,17,23,32,21,37,39,29,36,34,33,33,42,26,14,27,30,29
2016062312,37,33,30,46,46,26,52,35,22,29,44,22,42,45,27,39,36,31,42,46,35,33,31,41,32
2016062313,35,39,37,44,48,32,57,46,25,41,40,24,52,49,25,41,43,30,48,69,36,61,39,53,37
2016062314,40,40,43,52,57,36,0,58,29,41,45,35,62,64,33,0,46,32,52,66,46,59,42,56,38
2016062315,56,40,53,57,60,40,0,58,40,58,56,43,65,64,48,52,60,35,55,70,63,57,58,60,39
2016062316,67,54,54,60,58,56,0,55,48,62,71,43,67,69,47,72,66,52,49,58,62,68,64,76,75
2016062317,69,75,61,65,61,64,0,58,54,68,60,47,64,57,71,67,57,66,52,82,59,52,58,60,65
2016062318,81,77,59,66,80,70,0,71,49,58,78,53,77,73,62,83,57,62,72,91,62,81,67,66,72
2016062319,83,77,75,62,82,83,0,89,53,61,71,61,87,72,71,74,64,66,86,93,67,80,75,68,75
2016062320,75,67,70,80,80,85,0,130,51,53,61,73,78,62,72,67,54,59,90,114,68,63,70,61,64
2016062321,87,66,60,57,128,74,0,141,48,47,36,92,75,76,89,66,42,57,86,119,58,55,54,49,45
2016062322,106,62,57,91,159,58,0,153,50,39,66,94,91,82,127,77,46,76,131,152,68,52,71,79,60
2016062323,147,89,51,98,158,109,0,153,50,41,80,103,142,90,155,106,54,66,148,134,85,66,88,70,64
2016062324,137,144,68,97,175,181,0,174,66,50,127,127,170,86,166,131,68,81,180,124,151,104,122,85,88
2016062401,132,151,87,92,190,208,0,176,91,55,186,114,173,76,148,125,76,71,199,132,157,100,154,71,162
2016062402,119,143,94,81,197,209,0,178,110,70,175,91,201,84,125,121,70,67,212,148,172,99,159,77,169
2016062403,106,114,105,93,193,207,0,182,123,63,163,105,223,85,118,183,69,72,215,134,201,80,164,84,151
2016062404,96,81,205,82,129,195,0,145,156,66,157,93,203,90,93,207,80,65,195,140,168,88,200,82,114
2016062405,55,36,221,69,84,192,0,89,180,68,81,59,108,52,115,0,71,54,182,162,101,63,147,51,87
2016062406,24,45,203,65,65,170,0,65,156,53,65,42,46,0,118,0,54,49,172,117,84,54,62,38,66
2016062407,0,26,122,78,56,127,0,40,114,47,68,45,89,45,95,0,52,40,137,0,74,31,95,48,48
2016062408,0,18,107,26,78,69,0,34,70,45,35,71,87,46,74,0,45,37,59,36,73,29,89,38,18
2016062409,0,13,50,35,53,43,0,44,49,39,0,47,64,27,0,,35,25,77,28,38,26,55,31,
2016062410,0,13,47,32,30,34,0,36,35,20,0,23,38,30,0,,27,28,54,0,31,24,30,22,
2016062411,0,23,41,47,31,27,0,31,35,28,0,21,42,0,,0,28,24,39,19,33,35,30,26,
2016062412,0,27,37,45,31,31,0,28,25,26,0,17,0,,0,,28,19,39,27,30,27,28,28,
2016062413,0,19,28,32,37,28,0,28,18,23,0,21,0,31,0,,26,24,30,21,0,14,28,21,
2016062414,29,24,25,56,36,27,0,31,25,25,0,25,36,36,0,,31,18,37,43,0,48,28,27,
2016062415,39,31,32,43,50,0,,0,35,34,42,31,37,46,0,51,26,22,50,58,32,49,35,37,
2016062416,36,30,20,31,37,0,,0,23,17,39,36,36,47,0,50,27,30,29,35,35,0,33,39,11
2016062417,34,32,15,33,31,0,,15,22,23,52,24,31,46,59,44,27,29,25,31,33,46,29,41,18
2016062418,25,32,18,21,28,26,0,28,15,20,42,16,30,33,32,34,33,25,19,15,25,20,28,25,26
2016062419,28,29,24,33,28,28,0,28,19,29,32,18,30,37,27,36,30,28,26,38,28,43,27,34,34
2016062420,27,23,20,28,27,28,0,22,18,27,26,19,25,24,28,33,23,30,22,37,23,29,24,28,20
2016062421,20,24,10,28,23,22,0,19,14,22,16,12,20,31,20,21,17,22,15,31,20,20,17,9,18
2016062422,21,17,8,23,24,18,0,16,12,11,15,13,18,29,18,26,10,17,15,31,21,17,14,18,12
2016062423,23,16,9,26,35,17,0,25,6,12,25,17,19,21,14,19,14,18,17,31,19,21,17,19,18
2016062424,28,20,8,18,34,21,0,29,8,11,21,21,20,20,18,28,14,16,20,33,20,27,17,23,23
2016062501,28,20,13,34,39,26,0,27,11,10,29,24,23,28,21,27,8,21,22,29,23,35,19,18,20
2016062502,29,23,17,38,39,22,0,28,15,27,23,26,26,26,16,25,25,25,26,35,28,32,22,25,27
2016062503,35,31,23,26,40,31,0,31,17,27,36,31,28,32,23,31,25,26,24,37,33,34,24,29,36
2016062504,37,36,33,34,36,36,0,26,22,35,36,29,33,31,27,39,30,29,29,37,37,37,28,32,34
2016062505,33,36,33,39,38,37,0,32,24,35,34,35,32,32,17,30,31,26,32,40,34,31,31,30,40
2016062506,37,35,39,26,41,42,0,36,24,31,40,38,35,33,26,33,30,30,37,41,40,34,35,29,36
2016062507,37,32,35,37,39,46,0,34,33,28,37,35,36,30,23,36,34,27,39,30,48,31,35,29,34
2016062508,30,32,32,29,34,45,0,28,35,26,30,28,36,33,19,29,35,33,39,35,39,24,35,29,27
2016062509,26,30,19,12,33,49,0,30,16,13,28,22,31,34,18,28,32,39,25,25,34,29,34,29,23
2016062510,23,31,13,30,34,30,0,26,14,23,16,22,24,23,19,27,25,30,24,23,0,25,27,32,25
2016062511,29,25,14,44,32,27,0,26,12,14,29,23,28,38,29,24,25,30,24,29,38,14,27,32,21
2016062512,29,33,14,19,30,33,0,24,10,19,31,20,29,28,37,37,27,19,26,30,29,17,28,30,21
2016062513,26,27,14,32,24,30,0,29,11,20,29,17,27,33,34,33,19,23,22,27,25,32,23,35,23
2016062514,21,30,16,20,45,26,0,28,15,21,35,19,25,35,36,27,28,26,27,30,28,32,27,27,34
2016062515,25,31,18,36,34,27,0,28,20,29,28,23,25,28,38,31,25,20,28,31,24,33,23,24,35
2016062516,39,30,28,39,40,34,0,29,27,41,38,28,34,33,32,40,38,27,38,51,39,35,31,35,29
2016062517,35,45,32,43,33,38,0,28,29,33,43,26,37,39,23,49,34,32,28,35,28,25,32,38,42
2016062518,36,35,26,37,37,32,0,31,22,29,30,27,32,35,27,37,26,34,33,51,32,36,30,33,26
2016062519,46,38,29,49,46,36,0,35,23,35,39,32,39,40,24,54,40,31,38,68,0,50,33,42,31
2016062520,50,41,32,38,47,39,0,39,26,32,55,35,45,45,29,55,35,31,38,60,40,37,40,43,54
2016062521,39,51,33,0,48,41,0,40,26,39,47,34,41,49,39,41,36,38,40,73,38,38,38,43,50
2016062522,49,50,31,0,54,39,0,38,33,27,35,32,41,51,49,55,32,39,43,68,38,38,39,44,41
2016062523,46,41,28,55,50,40,0,42,28,29,46,35,43,55,42,46,36,35,46,63,41,48,40,47,41
2016062524,43,41,25,54,50,44,0,42,25,24,46,33,42,49,42,54,40,44,43,51,45,43,44,45,43
2016062601,49,54,27,23,50,47,0,40,27,45,44,32,35,39,36,46,41,37,38,51,45,42,41,39,43
2016062602,43,51,29,42,47,42,0,35,26,40,42,32,33,32,39,40,39,35,41,33,31,41,32,31,45
2016062603,39,51,28,55,47,44,0,41,26,37,39,31,33,38,36,32,36,36,46,55,31,38,32,32,39
2016062604,45,42,31,42,40,44,0,36,28,35,35,37,44,36,40,36,35,32,48,47,40,32,28,36,36
2016062605,36,44,37,29,40,47,0,34,30,36,38,32,39,39,33,43,34,34,42,45,39,33,30,37,47
2016062606,43,40,37,45,39,52,0,37,33,37,50,33,38,38,31,33,37,37,37,34,34,35,36,39,49
2016062607,33,44,38,39,40,50,0,39,36,24,35,29,38,37,33,31,44,35,41,39,35,32,36,26,34
2016062608,35,34,42,35,40,50,0,38,32,40,30,26,41,32,33,31,35,37,41,33,39,29,36,39,30
2016062609,36,33,36,19,40,42,0,38,31,29,33,28,41,31,37,39,34,39,42,31,38,34,36,38,32
2016062610,32,37,21,29,34,43,0,34,20,28,20,26,29,35,53,40,28,31,26,30,32,28,29,22,27
2016062611,16,31,13,15,18,33,0,25,15,19,19,20,21,26,45,30,27,31,17,17,26,0,23,25,17
2016062612,18,21,11,11,20,24,0,16,11,15,22,15,18,17,29,20,23,22,18,18,23,0,18,23,19
2016062613,15,14,11,9,24,21,0,16,11,16,18,13,24,17,20,18,0,14,21,17,20,23,18,18,16
2016062614,12,18,9,17,20,17,0,16,11,10,18,15,23,19,23,20,19,14,29,15,25,18,24,19,10
2016062615,22,19,10,24,28,23,0,24,11,20,24,15,23,25,62,31,15,19,24,20,22,24,16,30,18
2016062616,30,26,17,28,31,28,0,23,16,27,34,22,25,33,78,38,29,22,28,45,30,35,23,24,29
2016062617,34,40,22,29,29,27,0,23,19,33,34,23,27,25,61,53,29,25,22,34,27,27,25,27,33
2016062618,31,30,24,35,34,28,0,21,23,34,34,22,26,30,42,42,33,28,27,41,29,38,21,33,30
2016062619,38,33,29,36,41,33,0,24,23,32,37,24,30,33,38,0,37,27,29,55,30,49,24,31,
2016062620,42,39,29,26,37,32,0,24,25,39,37,28,29,37,37,49,32,28,30,52,29,39,25,34,37
2016062621,35,38,23,22,37,31,0,27,22,27,33,25,27,32,33,51,30,32,27,68,30,29,26,24,37
2016062622,35,32,14,46,38,27,0,26,19,22,30,19,30,27,25,51,21,32,28,55,29,22,25,26,36
2016062623,30,27,18,33,30,27,0,26,18,29,34,21,28,36,18,35,25,27,30,52,29,33,32,36,34
2016062624,30,25,17,43,34,27,0,26,20,17,31,20,29,40,23,42,25,26,36,41,25,32,31,34,34
2016062701,28,36,20,37,38,29,0,26,21,25,34,19,30,39,20,31,48,27,39,39,28,30,31,32,32
2016062702,32,35,31,39,32,30,0,26,24,31,37,21,30,30,19,31,40,25,41,31,29,39,28,27,41
2016062703,30,36,25,34,37,32,0,28,30,29,37,21,29,26,19,26,28,24,37,34,29,38,25,25,30
2016062704,26,29,25,28,30,30,0,26,30,32,28,20,28,34,19,26,33,26,32,27,28,34,25,26,26
2016062705,27,32,27,31,28,32,0,22,27,33,31,21,29,29,22,26,27,23,30,28,26,28,30,29,30
2016062706,32,28,33,27,30,31,0,27,25,30,37,26,28,24,15,29,31,23,31,28,31,27,28,34,30
2016062707,29,37,31,37,28,28,0,28,26,28,30,26,33,30,19,36,27,28,30,30,33,31,28,26,26
2016062708,30,35,33,27,33,32,0,27,26,26,29,26,32,31,18,28,36,34,31,29,30,29,31,37,23
2016062709,36,37,35,26,30,36,0,25,20,25,28,20,32,30,28,30,37,39,29,22,29,22,30,26,25
2016062710,36,46,39,27,28,42,0,21,28,34,36,22,32,32,32,40,41,39,25,35,33,34,33,31,33
2016062711,36,39,40,30,31,38,0,24,26,37,33,22,32,34,18,31,41,38,0,26,30,39,35,37,36
2016062712,37,38,31,42,35,40,0,28,24,34,36,29,36,40,19,45,45,33,44,44,38,58,38,36,32
2016062713,28,42,32,31,35,38,0,35,25,40,34,27,31,32,23,33,42,33,36,40,32,0,30,37,46
2016062714,34,36,32,32,36,36,0,39,29,35,35,30,34,30,21,36,0,35,32,30,31,0,31,36,44
2016062715,27,36,28,13,31,34,0,30,24,35,32,24,28,30,27,26,36,33,34,25,29,57,33,28,22
2016062716,28,42,32,42,29,32,0,29,25,36,41,31,34,33,33,34,44,32,42,36,35,0,35,35,40
2016062717,40,36,32,38,42,34,0,33,30,38,34,28,34,44,30,39,46,25,45,49,31,60,30,38,49
2016062718,37,51,29,61,38,32,0,37,33,37,39,33,38,52,29,37,41,28,34,57,41,55,36,51,47
2016062719,54,48,41,24,33,43,0,32,34,46,56,34,31,38,32,53,50,32,25,37,34,48,41,39,47
2016062720,45,47,51,43,37,40,0,31,40,56,38,35,36,53,28,46,47,41,35,64,34,47,38,38,50
2016062721,46,38,39,47,41,39,0,36,35,44,39,35,35,55,53,58,37,35,37,74,36,52,37,50,46
2016062722,49,38,31,67,33,33,0,37,34,45,49,25,32,52,52,48,38,39,34,63,31,52,37,39,43
2016062723,43,41,32,49,44,35,0,41,33,30,45,29,39,53,39,50,26,33,35,48,37,51,40,50,32
2016062724,50,49,32,35,53,42,0,50,29,39,50,44,37,46,46,54,37,37,39,54,34,51,42,45,53
2016062801,50,53,31,54,54,41,0,49,25,23,55,48,41,46,49,40,43,32,45,50,32,55,36,41,36
2016062802,47,48,34,64,70,39,0,65,25,33,55,56,47,44,51,43,44,39,63,67,41,58,41,36,47
2016062803,57,60,25,57,87,62,0,85,23,39,68,73,77,54,69,57,50,44,87,83,66,49,57,51,45
2016062804,70,57,29,42,86,84,0,89,28,34,89,92,82,58,78,65,47,40,89,48,86,50,80,55,87
2016062805,71,44,66,48,82,115,0,81,39,42,75,96,79,57,69,60,63,46,86,49,81,51,91,57,56
2016062806,50,42,66,73,79,84,0,76,47,46,57,86,79,60,54,52,43,47,88,59,79,58,83,48,55
2016062807,51,45,66,66,78,61,0,72,54,46,37,76,75,54,51,51,47,47,83,54,66,61,80,53,33
2016062808,49,52,79,68,75,71,0,71,61,54,26,76,76,65,49,51,46,50,87,64,68,52,59,54,39
2016062809,55,61,91,65,75,84,0,74,63,50,39,62,71,61,63,57,51,53,84,65,67,55,59,64,51
2016062810,59,61,82,54,70,83,0,66,59,49,53,56,69,68,62,63,58,56,81,68,68,53,68,69,53
2016062811,40,63,61,76,67,72,0,64,49,43,62,48,66,67,66,52,57,55,70,72,59,59,69,66,45
2016062812,38,66,55,69,69,77,0,61,78,42,54,41,63,70,83,52,55,56,73,82,59,60,72,64,44
2016062813,47,59,62,58,65,83,0,59,47,55,55,48,62,66,73,59,65,58,69,95,0,71,65,67,67
2016062814,67,63,61,0,71,66,0,64,49,56,60,50,72,89,57,57,66,55,69,98,0,76,60,63,59
2016062815,69,53,65,0,71,71,0,72,55,61,64,51,82,106,98,82,74,53,0,104,60,86,63,100,52
2016062816,86,66,70,95,83,83,0,68,54,0,89,60,89,101,111,86,86,55,0,107,78,90,85,106,71
2016062817,110,63,105,97,74,75,0,68,69,0,95,61,83,94,100,103,95,68,39,77,83,94,92,90,103
2016062818,99,98,97,73,66,90,0,62,89,0,117,57,74,86,54,99,104,97,56,79,78,104,86,78,122
2016062819,72,103,74,52,47,77,0,49,71,84,79,46,45,54,31,78,87,87,54,55,51,92,61,65,88
